Tribe...1,Tribe...2,cluster,profile length,Gene ID,function,SP ?,SSP,species,iso,tair
2916,f2916,c366,50,tair10_AT5G09225.1,NA,?,NA,tair10,1,AT5G09225
2941,f2941,c3693,45,tair10_AT1G73890.1,"protease inhibitor, seed storage, lipid transfer proteins",? in both,NA,tair10,1,AT1G73890
2942,f2942,c3694,50,tair10_AT1G44940.1,NA,NA,NA,tair10,1,AT1G44940
2980,f2980,c372,50,tair10_AT1G44414.1,NA,NA,NA,tair10,1,AT1G44414
2991,f2991,c373,30,tair10_AT1G17285.1,NA,?,NA,tair10,1,AT1G17285
2999,f2999,c3747,43,tair10_AT3G45093.1,endopeptidase inhibitor,N,NA,tair10,1,AT3G45093
2999,f2999,c3747,43,tair10_AT5G43401.1,defensin-like,? in both,NA,tair10,1,AT5G43401
3002,f3002,c374,48,tair10_AT2G21600.1,NA,NA,NA,tair10,1,AT2G21600
3002,f3002,c374,48,tair10_AT4G39220.1,NA,NA,NA,tair10,1,AT4G39220
3003,f3003,c3750,44,tair10_AT1G62422.1,NA,NA,NA,tair10,1,AT1G62422
3024,f3024,c376,38,tair10_AT5G10745.1,NA,?,NA,tair10,1,AT5G10745
3024,f3024,c376,38,tair10_AT5G24980.1,NA,?,NA,tair10,1,AT5G24980
3028,f3028,c3773,42,tair10_AT1G58265.1,NA,NA,NA,tair10,1,AT1G58265
3044,f3044,c378,49,tair10_AT2G30570.1,PSII,N,NA,tair10,1,AT2G30570
3054,f3054,c3799,32,tair10_AT1G73550.1,NA,?,NA,tair10,1,AT1G73550
3055,f3055,c379,39,tair10_ATCG00570.1,plast,N,NA,tair10,1,ATCG00570
3056,f3056,c37,28,tair10_AT1G02813.1,NA,?,NA,tair10,1,AT1G02813
3056,f3056,c37,28,tair10_AT1G02816.1,NA,?,NA,tair10,1,AT1G02816
3056,f3056,c37,28,tair10_AT4G02360.1,NA,?,NA,tair10,1,AT4G02360
3056,f3056,c37,28,tair10_AT4G02370.1,NA,?,NA,tair10,1,AT4G02370
3056,f3056,c37,28,tair10_AT5G19590.1,NA,?,NA,tair10,1,AT5G19590
3067,f3067,c380,50,tair10_ATCG00300.1,plast,N,NA,tair10,1,ATCG00300
3070,f3070,c3812,38,tair10_AT4G30662.1,glucanase/LTP/protease inhibitor,N,NA,tair10,1,AT4G30662
3070,f3070,c3812,38,tair10_AT4G30670.1,NA,NA,NA,tair10,1,AT4G30670
3071,f3071,c3813,48,tair10_AT1G48940.1,arabinogalactan/plastocyanin,?,NA,tair10,1,AT1G48940
3071,f3071,c3813,48,tair10_AT3G18590.1,arabinogalactan/plastocyanin,?,NA,tair10,1,AT3G18590
3078,f3078,c381,38,tair10_ATCG00560.1,plast,N,NA,tair10,1,ATCG00560
3081,f3081,c3822,27,tair10_AT5G22960.1,NA,NA,NA,tair10,1,AT5G22960
3111,f3111,c3851,47,tair10_AT5G37480.1,NA,NA,NA,tair10,1,AT5G37480
3130,f3130,c386,43,tair10_AT1G65820.1,glutathione s-transferase,?,NA,tair10,1,AT1G65820
3141,f3141,c387,40,tair10_AT3G27160.1,NA,NA,NA,tair10,1,AT3G27160
3146,f3146,c3884,44,tair10_AT4G20420.1,NA,?,NA,tair10,1,AT4G20420
3146,f3146,c3884,44,tair10_AT5G44540.1,NA,?,NA,tair10,1,AT5G44540
3154,f3154,c3892,29,tair10_AT4G27930.1,NA,NA,NA,tair10,1,AT4G27930
3176,f3176,c3912,41,tair10_AT2G18162.1,Conserved peptide upstream ORF,N,NA,tair10,1,AT2G18162
3176,f3176,c3912,41,tair10_AT4G34588.1,NA,NA,NA,tair10,1,AT4G34588
3205,f3205,c393,48,tair10_AT1G65720.1,NA,?,NA,tair10,1,AT1G65720
3205,f3205,c393,48,tair10_AT5G53592.1,NA,NA,NA,tair10,1,AT5G53592
3210,f3210,c3944,49,tair10_AT2G42530.1,NA,NA,NA,tair10,1,AT2G42530
3242,f3242,c3973,49,tair10_AT1G65484.1,NA,?,NA,tair10,1,AT1G65484
3260,f3260,c398,44,tair10_AT2G22425.1,signal peptidase,N,NA,tair10,1,AT2G22425
3260,f3260,c398,44,tair10_AT4G40042.1,signal peptidase,N,NA,tair10,1,AT4G40042
3271,f3271,c399,50,tair10_AT2G07751.1,dehydrogenase,N,NA,tair10,1,AT2G07751
3271,f3271,c399,50,tair10_ATCG00440.1,dehydrogenase,N,NA,tair10,1,ATCG00440
3271,f3271,c399,50,tair10_ATMG00990.1,dehydrogenase,N,NA,tair10,1,ATMG00990
3272,f3272,c39,36,tair10_AT1G05835.1,TPD tribe,Y,TPD,tair10,1,AT1G05835
3272,f3272,c39,36,tair10_AT1G32583.1,TPD tribe,Y,TPD,tair10,1,AT1G32583
3272,f3272,c39,36,tair10_AT4G24972.1,TPD1,Y,TPD,tair10,1,AT4G24972
3272,f3272,c39,36,tair10_AT4G32090.1,TPD tribe,Y,TPD,tair10,1,AT4G32090
3272,f3272,c39,36,tair10_AT4G32100.1,NA,NA,TPD,tair10,1,AT4G32100
3272,f3272,c39,36,tair10_AT4G32105.1,TPD tribe,Y,TPD,tair10,1,AT4G32105
3272,f3272,c39,36,tair10_AT4G32110.1,TPD tribe,Y,TPD,tair10,1,AT4G32110
3273,f3273,c3,47,tair10_AT1G12090.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT1G12090
3273,f3273,c3,47,tair10_AT1G12100.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT1G12100
3273,f3273,c3,47,tair10_AT1G62510.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT1G62510
3273,f3273,c3,47,tair10_AT2G45180.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT2G45180
3273,f3273,c3,47,tair10_AT4G00165.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G00165
3273,f3273,c3,47,tair10_AT4G12470.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12470
3273,f3273,c3,47,tair10_AT4G12480.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12480
3273,f3273,c3,47,tair10_AT4G12490.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12490
3273,f3273,c3,47,tair10_AT4G12500.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12500
3273,f3273,c3,47,tair10_AT4G12510.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12510
3273,f3273,c3,47,tair10_AT4G12520.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12520
3273,f3273,c3,47,tair10_AT4G12530.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12530
3273,f3273,c3,47,tair10_AT4G12545.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12545
3273,f3273,c3,47,tair10_AT4G12550.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G12550
3273,f3273,c3,47,tair10_AT4G22460.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G22460
3273,f3273,c3,47,tair10_AT4G22490.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G22490
3273,f3273,c3,47,tair10_AT4G22513.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G22513
3273,f3273,c3,47,tair10_AT4G22517.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G22517
3273,f3273,c3,47,tair10_AT4G22520.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT4G22520
3273,f3273,c3,47,tair10_AT5G46890.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT5G46890
3273,f3273,c3,47,tair10_AT5G46900.1,"Extensin-like, LTP, protease inhibitor",? in both,NA,tair10,1,AT5G46900
3283,f3283,c400,37,tair10_AT3G12587.1,NA,?,NA,tair10,1,AT3G12587
3283,f3283,c400,37,tair10_AT5G02502.1,NA,?,NA,tair10,1,AT5G02502
3293,f3293,c401,39,tair10_AT4G38060.1,NA,NA,NA,tair10,1,AT4G38060
3303,f3303,c402,42,tair10_AT1G21930.1,NA,NA,NA,tair10,1,AT1G21930
3303,f3303,c402,42,tair10_AT3G42150.1,NA,NA,NA,tair10,1,AT3G42150
3358,f3358,c407,48,tair10_AT1G60660.1,heme-binding,N,NA,tair10,1,AT1G60660
3359,f3359,c4080,34,tair10_AT2G15170.1,NA,NA,NA,tair10,1,AT2G15170
3429,f3429,c4146,40,tair10_AT3G28190.1,NA,?,NA,tair10,1,AT3G28190
3434,f3434,c4150,28,tair10_AT3G28918.1,NA,NA,NA,tair10,1,AT3G28918
3434,f3434,c4150,28,tair10_AT3G43722.1,NA,NA,NA,tair10,1,AT3G43722
3462,f3462,c4176,40,tair10_AT2G24880.1,self-incompatibility protein-related,?,NA,tair10,1,AT2G24880
3462,f3462,c4176,40,tair10_AT3G54925.1,self-incompatibility protein-related,?,NA,tair10,1,AT3G54925
3477,f3477,c418,31,tair10_AT2G06983.1,SCR,? in both,SCRL,tair10,1,AT2G06983
3477,f3477,c418,31,tair10_AT3G23715.1,SCR,? in both,SCRL,tair10,1,AT3G23715
3477,f3477,c418,31,tair10_AT3G23727.1,SCR,? in both,SCRL,tair10,1,AT3G23727
3477,f3477,c418,31,tair10_AT4G10115.1,SCR,? in both,SCRL,tair10,1,AT4G10115
3477,f3477,c418,31,tair10_AT4G10767.1,NA,NA,SCRL,tair10,1,AT4G10767
3477,f3477,c418,31,tair10_AT4G14785.1,SCR,? in both,SCRL,tair10,1,AT4G14785
3477,f3477,c418,31,tair10_AT4G32714.1,SCR,? in both,SCRL,tair10,1,AT4G32714
3477,f3477,c418,31,tair10_AT4G32717.1,SCR,? in both,SCRL,tair10,1,AT4G32717
3477,f3477,c418,31,tair10_AT4G33465.1,SCR,? in both,SCRL,tair10,1,AT4G33465
3501,f3501,c4212,35,tair10_AT1G32310.1,NA,NA,NA,tair10,1,AT1G32310
3509,f3509,c421,41,tair10_AT1G14755.1,cystein-rich,? in both,NA,tair10,1,AT1G14755
3509,f3509,c421,41,tair10_AT1G34047.1,defensin-like,? in both,NA,tair10,1,AT1G34047
3509,f3509,c421,41,tair10_AT2G36255.1,defensin-like,? in both,NA,tair10,1,AT2G36255
3509,f3509,c421,41,tair10_AT3G05727.1,defensin-like,? in both,NA,tair10,1,AT3G05727
3509,f3509,c421,41,tair10_AT3G05730.1,defensin-like,? in both,NA,tair10,1,AT3G05730
3509,f3509,c421,41,tair10_AT3G59930.1,defensin-like,? in both,NA,tair10,1,AT3G59930
3509,f3509,c421,41,tair10_AT4G11393.1,defensin-like,? in both,NA,tair10,1,AT4G11393
3509,f3509,c421,41,tair10_AT5G33355.1,defensin-like,? in both,NA,tair10,1,AT5G33355
3528,f3528,c4238,41,tair10_AT5G44570.1,NA,NA,NA,tair10,1,AT5G44570
3530,f3530,c423,35,tair10_AT1G51913.1,cryptdin (class of defensin),?,NA,tair10,1,AT1G51913
3530,f3530,c423,35,tair10_AT1G51915.1,cryptdin (class of defensin),?,NA,tair10,1,AT1G51915
3530,f3530,c423,35,tair10_AT1G51920.1,cryptdin (class of defensin),?,NA,tair10,1,AT1G51920
3530,f3530,c423,35,tair10_AT3G21351.1,NA,NA,NA,tair10,1,AT3G21351
3530,f3530,c423,35,tair10_AT3G21352.1,cryptdin (class of defensin),?,NA,tair10,1,AT3G21352
3539,f3539,c4249,33,tair10_AT5G04790.1,NA,NA,NA,tair10,1,AT5G04790
3540,f3540,c424,35,tair10_ATCG00510.1,plast,N,NA,tair10,1,ATCG00510
3544,f3544,c4253,29,tair10_AT4G12950.1,NA,?,NA,tair10,1,AT4G12950
3544,f3544,c4253,29,tair10_AT4G29980.1,NA,?,NA,tair10,1,AT4G29980
3551,f3551,c425,15,tair10_AT5G15802.1,NA,?,NA,tair10,1,AT5G15802
3573,f3573,c427,43,tair10_AT4G16444.1,NA,NA,NA,tair10,1,AT4G16444
3595,f3595,c429,43,tair10_ATCG00700.1,plast,N,NA,tair10,1,ATCG00700
3596,f3596,c42,43,tair10_AT2G27710.1,ribosomal protein,N,NA,tair10,1,AT2G27710
3596,f3596,c42,43,tair10_AT2G27720.1,ribosomal protein,N,NA,tair10,1,AT2G27720
3596,f3596,c42,43,tair10_AT3G44590.1,ribosomal protein,N,NA,tair10,1,AT3G44590
3604,f3604,c4307,50,tair10_AT1G45015.1,NA,NA,NA,tair10,1,AT1G45015
3614,f3614,c4316,36,tair10_AT5G07842.1,Conserved peptide upstream ORF,N,NA,tair10,1,AT5G07842
3614,f3614,c4316,36,tair10_AT5G61228.1,Conserved peptide upstream ORF,N,NA,tair10,1,AT5G61228
3638,f3638,c4338,50,tair10_AT3G21730.1,aldolase,N,NA,tair10,1,AT3G21730
3651,f3651,c434,42,tair10_AT1G36380.1,reductase,N,NA,tair10,1,AT1G36380
3662,f3662,c435,29,tair10_ATCG00210.1,plast,N,NA,tair10,1,ATCG00210
3673,f3673,c436,50,tair10_AT1G28150.1,NA,NA,NA,tair10,1,AT1G28150
3691,f3691,c4387,29,tair10_AT5G40855.1,NA,NA,NA,tair10,1,AT5G40855
3719,f3719,c4412,39,tair10_AT1G18871.1,NA,NA,NA,tair10,1,AT1G18871
3757,f3757,c4448,22,tair10_AT2G07110.1,NA,NA,NA,tair10,1,AT2G07110
3770,f3770,c445,50,tair10_AT3G17626.1,NA,NA,NA,tair10,1,AT3G17626
3780,f3780,c446,50,tair10_AT4G08280.1,NA,?,NA,tair10,1,AT4G08280
3791,f3791,c447,36,tair10_AT4G17085.1,NA,?,NA,tair10,1,AT4G17085
3813,f3813,c449,43,tair10_ATCG00630.1,plast,N,NA,tair10,1,ATCG00630
3822,f3822,c4507,40,tair10_AT2G04378.1,beta-galactosidase,N,NA,tair10,1,AT2G04378
3824,f3824,c4509,31,tair10_AT1G58225.1,NA,NA,NA,tair10,1,AT1G58225
3858,f3858,c453,49,tair10_AT1G30845.1,NA,NA,NA,tair10,1,AT1G30845
3869,f3869,c454,46,tair10_AT3G57062.1,NA,?,NA,tair10,1,AT3G57062
3879,f3879,c455,42,tair10_AT5G26790.1,NA,NA,NA,tair10,1,AT5G26790
3890,f3890,c456,35,tair10_AT3G16660.1,NA,?,NA,tair10,1,AT3G16660
3890,f3890,c456,35,tair10_AT3G16670.1,NA,?,NA,tair10,1,AT3G16670
3923,f3923,c45,28,tair10_AT1G57550.1,rare-cold-inducible,N,NA,tair10,1,AT1G57550
3923,f3923,c45,28,tair10_AT2G24040.1,rare-cold-inducible,N,NA,tair10,1,AT2G24040
3923,f3923,c45,28,tair10_AT2G38905.1,rare-cold-inducible,N,NA,tair10,1,AT2G38905
3923,f3923,c45,28,tair10_AT3G05880.1,rare-cold-inducible,N,NA,tair10,1,AT3G05880
3923,f3923,c45,28,tair10_AT3G05890.1,rare-cold-inducible,N,NA,tair10,1,AT3G05890
3923,f3923,c45,28,tair10_AT4G28088.1,NA,NA,NA,tair10,1,AT4G28088
3923,f3923,c45,28,tair10_AT4G30650.1,rare-cold-inducible,N,NA,tair10,1,AT4G30650
3923,f3923,c45,28,tair10_AT4G30660.1,rare-cold-inducible,N,NA,tair10,1,AT4G30660
3934,f3934,c460,49,tair10_AT2G33740.1,NA,NA,NA,tair10,1,AT2G33740
3977,f3977,c464,49,tair10_AT2G38140.1,ribosomal protein,N,NA,tair10,1,AT2G38140
4010,f4010,c467,40,tair10_AT3G46430.1,NA,NA,NA,tair10,1,AT3G46430
4010,f4010,c467,40,tair10_AT5G59613.1,NA,NA,NA,tair10,1,AT5G59613
4031,f4031,c4699,50,tair10_AT5G10605.1,NA,NA,NA,tair10,1,AT5G10605
4033,f4033,c46,49,tair10_AT5G45320.1,NA,?,NA,tair10,1,AT5G45320
4037,f4037,c4703,50,tair10_ATCG00420.1,NA,NA,NA,tair10,1,ATCG00420
4044,f4044,c470,50,tair10_AT1G77350.1,NA,?,NA,tair10,1,AT1G77350
4076,f4076,c473,48,tair10_AT1G67090.1,RBSC,N,NA,tair10,1,AT1G67090
4076,f4076,c473,48,tair10_AT5G38410.1,RBSC,N,NA,tair10,1,AT5G38410
4076,f4076,c473,48,tair10_AT5G38420.1,NA,NA,NA,tair10,1,AT5G38420
4076,f4076,c473,48,tair10_AT5G38430.1,RBSC,N,NA,tair10,1,AT5G38430
4097,f4097,c4760,50,tair10_AT4G01915.1,NA,?,NA,tair10,1,AT4G01915
4105,f4105,c4768,50,tair10_AT4G09210.1,NA,NA,NA,tair10,1,AT4G09210
4105,f4105,c4768,50,tair10_AT4G09260.1,NA,NA,NA,tair10,1,AT4G09260
4120,f4120,c4781,50,tair10_AT2G07672.1,NA,NA,NA,tair10,1,AT2G07672
4120,f4120,c4781,50,tair10_ATMG01050.1,NA,NA,NA,tair10,1,ATMG01050
4127,f4127,c478,50,tair10_AT3G56910.1,NA,NA,NA,tair10,1,AT3G56910
4132,f4132,c484,48,tair10_AT1G08380.1,NA,NA,NA,tair10,1,AT1G08380
4133,f4133,c485,28,tair10_AT1G35435.1,defensin-like,? in both,NA,tair10,1,AT1G35435
4133,f4133,c485,28,tair10_AT5G23212.1,defensin-like,? in both,NA,tair10,1,AT5G23212
4133,f4133,c485,28,tair10_AT5G37473.1,defensin-like,? in both,NA,tair10,1,AT5G37473
4133,f4133,c485,28,tair10_AT5G37474.1,defensin-like,? in both,NA,tair10,1,AT5G37474
4133,f4133,c485,28,tair10_AT5G51845.1,defensin-like,? in both,NA,tair10,1,AT5G51845
4133,f4133,c485,28,tair10_AT5G60553.1,defensin-like,? in both,NA,tair10,1,AT5G60553
4133,f4133,c485,28,tair10_AT5G60615.1,"methytransferase, defensin-like",N,NA,tair10,1,AT5G60615
4136,f4136,c488,43,tair10_AT1G31335.1,NA,?,NA,tair10,1,AT1G31335
4137,f4137,c48,25,tair10_AT2G21180.1,NA,NA,NA,tair10,1,AT2G21180
4137,f4137,c48,25,tair10_AT2G31940.1,"copper ion binding, electron transport - uclacyanin/basic blue protein",N,NA,tair10,1,AT2G31940
4137,f4137,c48,25,tair10_AT3G06890.1,NA,NA,NA,tair10,1,AT3G06890
4137,f4137,c48,25,tair10_AT5G19875.1,NA,NA,NA,tair10,1,AT5G19875
4137,f4137,c48,25,tair10_AT5G42146.1,NA,NA,NA,tair10,1,AT5G42146
4139,f4139,c492,44,tair10_AT1G25275.1,NA,?,NA,tair10,1,AT1G25275
4142,f4142,c495,49,tair10_AT2G23940.1,NA,NA,NA,tair10,1,AT2G23940
4142,f4142,c495,49,tair10_AT4G30500.1,NA,NA,NA,tair10,1,AT4G30500
4145,f4145,c498,28,tair10_AT2G24615.1,defensin-like,? in both,NA,tair10,1,AT2G24615
4145,f4145,c498,28,tair10_AT2G24625.1,defensin-like,? in both,NA,tair10,1,AT2G24625
4145,f4145,c498,28,tair10_AT5G39365.1,defensin-like,? in both,NA,tair10,1,AT5G39365
4146,f4146,c499,50,tair10_AT1G80860.1,methytransferase,N,NA,tair10,1,AT1G80860
4147,f4147,c4,43,tair10_AT1G50060.1,PR-related,? in both,NA,tair10,1,AT1G50060
4147,f4147,c4,43,tair10_AT2G14580.1,PR-related,? in both,NA,tair10,1,AT2G14580
4147,f4147,c4,43,tair10_AT2G14610.1,PR-related,? in both,NA,tair10,1,AT2G14610
4147,f4147,c4,43,tair10_AT2G19970.1,PR-related,? in both,NA,tair10,1,AT2G19970
4147,f4147,c4,43,tair10_AT2G19980.1,PR-related,? in both,NA,tair10,1,AT2G19980
4147,f4147,c4,43,tair10_AT2G19990.1,PR-related,? in both,NA,tair10,1,AT2G19990
4147,f4147,c4,43,tair10_AT3G09590.1,PR-related,? in both,NA,tair10,1,AT3G09590
4147,f4147,c4,43,tair10_AT3G19690.1,PR-related,? in both,NA,tair10,1,AT3G19690
4147,f4147,c4,43,tair10_AT4G07820.1,PR-related,? in both,NA,tair10,1,AT4G07820
4147,f4147,c4,43,tair10_AT4G25780.1,PR-related,? in both,NA,tair10,1,AT4G25780
4147,f4147,c4,43,tair10_AT4G30320.1,PR-related,? in both,NA,tair10,1,AT4G30320
4147,f4147,c4,43,tair10_AT4G31470.1,PR-related,? in both,NA,tair10,1,AT4G31470
4147,f4147,c4,43,tair10_AT4G33710.1,PR-related,? in both,NA,tair10,1,AT4G33710
4147,f4147,c4,43,tair10_AT4G33720.1,PR-related,? in both,NA,tair10,1,AT4G33720
4147,f4147,c4,43,tair10_AT4G33730.1,PR-related,? in both,NA,tair10,1,AT4G33730
4147,f4147,c4,43,tair10_AT5G26130.1,PR-related,? in both,NA,tair10,1,AT5G26130
4147,f4147,c4,43,tair10_AT5G66590.1,PR-related,? in both,NA,tair10,1,AT5G66590
4151,f4151,c503,48,tair10_ATCG00520.1,NA,NA,NA,tair10,1,ATCG00520
4153,f4153,c505,31,tair10_ATMG00310.1,NA,NA,NA,tair10,1,ATMG00310
4155,f4155,c507,48,tair10_AT4G12970.1,NA,?,EPF,tair10,1,AT4G12970
4158,f4158,c50,30,tair10_AT5G48175.1,NA,NA,NA,tair10,1,AT5G48175
4161,f4161,c512,34,tair10_AT1G49715.1,defensin-like,? in both,NA,tair10,1,AT1G49715
4161,f4161,c512,34,tair10_AT1G73603.1,LCR,? in both,NA,tair10,1,AT1G73603
4161,f4161,c512,34,tair10_AT1G73607.1,LCR,? in both,NA,tair10,1,AT1G73607
4161,f4161,c512,34,tair10_AT2G20208.1,LCR,? in both,NA,tair10,1,AT2G20208
4161,f4161,c512,34,tair10_AT2G29045.1,LCR,? in both,NA,tair10,1,AT2G29045
4161,f4161,c512,34,tair10_AT4G30064.1,LCR,? in both,NA,tair10,1,AT4G30064
4161,f4161,c512,34,tair10_AT4G30067.1,LCR,? in both,NA,tair10,1,AT4G30067
4163,f4163,c514,33,tair10_AT4G13235.1,defensin-like,? in both,NA,tair10,1,AT4G13235
4164,f4164,c515,48,tair10_AT4G34190.1,NA,NA,NA,tair10,1,AT4G34190
4169,f4169,c51,49,tair10_AT1G19910.1,NA,NA,NA,tair10,1,AT1G19910
4169,f4169,c51,49,tair10_AT1G75630.1,NA,NA,NA,tair10,1,AT1G75630
4169,f4169,c51,49,tair10_AT2G16510.1,NA,NA,NA,tair10,1,AT2G16510
4169,f4169,c51,49,tair10_AT2G25610.1,ATPase,N,NA,tair10,1,AT2G25610
4169,f4169,c51,49,tair10_AT4G32530.1,ATPase,N,NA,tair10,1,AT4G32530
4169,f4169,c51,49,tair10_AT4G34720.1,NA,NA,NA,tair10,1,AT4G34720
4169,f4169,c51,49,tair10_AT4G38920.1,NA,NA,NA,tair10,1,AT4G38920
4169,f4169,c51,49,tair10_ATCG00140.1,in plast,N,NA,tair10,1,ATCG00140
4170,f4170,c520,41,tair10_AT2G22960.1,carboxipeptidase,N,NA,tair10,1,AT2G22960
4173,f4173,c523,35,tair10_AT4G20150.1,NA,?,NA,tair10,1,AT4G20150
4176,f4176,c526,37,tair10_AT3G09085.1,NA,NA,NA,tair10,1,AT3G09085
4178,f4178,c529,35,tair10_AT3G13275.1,NA,?,NA,tair10,1,AT3G13275
4180,f4180,c530,50,tair10_AT1G34350.1,NA,NA,NA,tair10,1,AT1G34350
4183,f4183,c533,50,tair10_AT5G22875.1,NA,?,NA,tair10,1,AT5G22875
4185,f4185,c536,43,tair10_AT2G07707.1,mitochondrion,N,NA,tair10,1,AT2G07707
4185,f4185,c536,43,tair10_ATMG00480.1,mitochondrion,N,NA,tair10,1,ATMG00480
4187,f4187,c538,31,tair10_AT2G47540.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT2G47540
4187,f4187,c538,31,tair10_AT3G09925.1,pollen Ole e 1 and extensin,?,NA,tair10,1,AT3G09925
4187,f4187,c538,31,tair10_AT4G02270.1,PRP and Ole e 1 allergen/extensin,?,NA,tair10,1,AT4G02270
4189,f4189,c540,48,tair10_AT2G47380.1,NA,NA,NA,tair10,1,AT2G47380
4189,f4189,c540,48,tair10_AT5G61310.1,NA,NA,NA,tair10,1,AT5G61310
4204,f4204,c555,43,tair10_AT1G42480.1,NA,?,NA,tair10,1,AT1G42480
4206,f4206,c558,47,tair10_AT1G69828.1,defensin-like,? in both,NA,tair10,1,AT1G69828
4208,f4208,c55,35,tair10_AT2G46330.1,arabinogalactan,?,NA,tair10,1,AT2G46330
4208,f4208,c55,35,tair10_AT3G61640.1,arabinogalactan,?,NA,tair10,1,AT3G61640
4208,f4208,c55,35,tair10_AT5G24105.1,arabinogalactan,?,NA,tair10,1,AT5G24105
4208,f4208,c55,35,tair10_AT5G53250.1,arabinogalactan,?,NA,tair10,1,AT5G53250
4214,f4214,c566,49,tair10_AT4G15460.1,NA,?,NA,tair10,1,AT4G15460
4215,f4215,c567,47,tair10_AT1G24145.1,NA,NA,NA,tair10,1,AT1G24145
4215,f4215,c567,47,tair10_AT3G29780.1,RALFL27,Y,RALFL,tair10,1,AT3G29780
4215,f4215,c567,47,tair10_AT5G38980.1,RALF tribe,Y,NA,tair10,1,AT5G38980
4217,f4217,c569,50,tair10_AT1G03600.1,NA,NA,NA,tair10,1,AT1G03600
4218,f4218,c56,46,tair10_AT1G66852.1,glycosyl hydrolase,N,NA,tair10,1,AT1G66852
4218,f4218,c56,46,tair10_AT1G66855.1,glycosyl hydrolase,N,NA,tair10,1,AT1G66855
4218,f4218,c56,46,tair10_AT1G66870.1,glycosyl hydrolase,N,NA,tair10,1,AT1G66870
4218,f4218,c56,46,tair10_AT1G78520.1,glycosyl hydrolase,N,NA,tair10,1,AT1G78520
4218,f4218,c56,46,tair10_AT2G42930.1,glycosyl hydrolase,N,NA,tair10,1,AT2G42930
4218,f4218,c56,46,tair10_AT2G43660.1,glycosyl hydrolase,N,NA,tair10,1,AT2G43660
4218,f4218,c56,46,tair10_AT2G43670.1,glycosyl hydrolase,N,NA,tair10,1,AT2G43670
4218,f4218,c56,46,tair10_AT4G09090.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09090
4218,f4218,c56,46,tair10_AT4G09462.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09462
4218,f4218,c56,46,tair10_AT4G09464.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09464
4218,f4218,c56,46,tair10_AT4G09465.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09465
4218,f4218,c56,46,tair10_AT4G09466.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09466
4218,f4218,c56,46,tair10_AT4G09467.1,glycosyl hydrolase,N,NA,tair10,1,AT4G09467
4218,f4218,c56,46,tair10_AT4G16165.1,glycosyl hydrolase,N,NA,tair10,1,AT4G16165
4218,f4218,c56,46,tair10_AT5G35740.1,glycosyl hydrolase,N,NA,tair10,1,AT5G35740
4218,f4218,c56,46,tair10_AT5G53600.1,glycosyl hydrolase,N,NA,tair10,1,AT5G53600
4218,f4218,c56,46,tair10_AT5G53610.1,glycosyl hydrolase,N,NA,tair10,1,AT5G53610
4218,f4218,c56,46,tair10_AT5G63225.1,glycosyl hydrolase,N,NA,tair10,1,AT5G63225
4218,f4218,c56,46,tair10_AT5G63230.1,glycosyl hydrolase,N,NA,tair10,1,AT5G63230
4218,f4218,c56,46,tair10_AT5G63240.1,glycosyl hydrolase,N,NA,tair10,1,AT5G63240
4218,f4218,c56,46,tair10_AT5G63250.1,glycosyl hydrolase,N,NA,tair10,1,AT5G63250
4222,f4222,c574,35,tair10_AT1G29070.1,NA,NA,NA,tair10,1,AT1G29070
4224,f4224,c576,48,tair10_AT3G13845.1,NA,?,NA,tair10,1,AT3G13845
4227,f4227,c579,41,tair10_AT1G54215.1,(hydroxy)proline rich,?,NA,tair10,1,AT1G54215
