Tribe,Tribe,cluster,profile length,Gene ID,function,SP ?,SSP
5,f5,c196,17,RAP2_Os04t0473800-00,,,
5,f5,c7,13,RAP2_Os04t0531200-00,,,
5,f5,c7,13,RAP2_Os04t0658800-01,,,
5,f5,c196,17,RAP2_Os05t0117300-00,,,
5,f5,c7,13,RAP2_Os05t0170600-01,,,
5,f5,c7,13,RAP2_Os05t0356600-00,,,
5,f5,c7,13,RAP2_Os05t0505900-01,,,
5,f5,c7,13,RAP2_Os05t0505900-02,,,
5,f5,c7,13,RAP2_Os05t0512301-00,,,
5,f5,c49,14,RAP2_Os05t0514800-00,,,
5,f5,c49,14,RAP2_Os05t0561300-00,,,
5,f5,c49,14,RAP2_Os05t0561400-00,,,
5,f5,c49,14,RAP2_Os06t0155750-00,,,
5,f5,c196,17,RAP2_Os06t0532500-00,,,
5,f5,c49,14,RAP2_Os06t0533700-00,,,
5,f5,c49,14,RAP2_Os06t0534200-01,,,
5,f5,c7,13,RAP2_Os06t0697300-00,,,
5,f5,c7,13,RAP2_Os07t0194400-00,,,
5,f5,c7,13,RAP2_Os07t0593266-00,,,
5,f5,c210,33,RAP2_Os08t0438701-00,,,
5,f5,c7,13,RAP2_Os10t0502300-00,,,
5,f5,c196,17,RAP2_Os11t0595400-00,,,
5,f5,c7,13,tair10_AT1G05065.1,CLE20,Y,CLE
5,f5,c49,14,tair10_AT1G06225.1,CLE03,Y,CLE
5,f5,c7,13,tair10_AT1G25425.1,CLE43,Y,CLE
5,f5,c7,13,tair10_AT1G26600.1,CLE09,Y,CLE
5,f5,c7,13,tair10_AT1G49005.1,CLE11,Y,CLE
5,f5,c7,13,tair10_AT1G63245.1,CLE14,Y,CLE
5,f5,c196,17,tair10_AT1G67775.1,CLE08,Y,CLE
5,f5,c7,13,tair10_AT1G68795.1,CLE12,Y,CLE
5,f5,c7,13,tair10_AT1G69320.1,CLE10,Y,CLE
5,f5,c210,33,tair10_AT1G69588.1,CLE45,Y,CLE
5,f5,c7,13,tair10_AT1G69970.1,CLE26,Y,CLE
5,f5,c7,13,tair10_AT1G69970.2,,,CLE
5,f5,c7,13,tair10_AT1G70895.1,,,CLE
5,f5,c7,13,tair10_AT1G70895.2,,,CLE
5,f5,c49,14,tair10_AT1G73165.1,CLE01,Y,CLE
5,f5,c7,13,tair10_AT1G73965.1,CLE13,Y,CLE
5,f5,c196,17,tair10_AT2G27250.2,,,CLE
5,f5,c196,17,tair10_AT2G27250.3,,,CLE
5,f5,c49,14,tair10_AT2G31081.1,CLE04,Y,CLE
5,f5,c49,14,tair10_AT2G31082.1,CLE07,Y,CLE
5,f5,c49,14,tair10_AT2G31083.1,CLE05,Y,CLE
5,f5,c49,14,tair10_AT2G31085.1,CLE06,Y,CLE
5,f5,c7,13,tair10_AT3G24225.1,CLE19,Y,CLE
5,f5,c7,13,tair10_AT3G25905.1,CLE27,Y,CLE
5,f5,c7,13,tair10_AT3G28455.1,CLE25,Y,CLE
5,f5,c49,14,tair10_AT4G18510.1,CLE02,Y,CLE
5,f5,c7,13,tair10_AT5G12235.1,CLE22,Y,CLE
5,f5,c7,13,tair10_AT5G12990.1,CLE40,Y,CLE
5,f5,c7,13,tair10_AT5G64800.1,CLE21,Y,CLE
5,f5,c7,13,TIGR6.1_LOC_Os01g03900.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os01g07620.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os01g32560.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os01g48230.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os01g48260.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os01g55060.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os01g55080.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os01g55850.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os02g05650.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os02g15200.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os02g21890.1,,,
5,f5,c210,33,TIGR6.1_LOC_Os02g36730.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os02g42720.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os02g58000.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os03g25060.1,,,
5,f5,c210,33,TIGR6.1_LOC_Os03g26180.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os03g48570.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os03g58870.1,,,
5,f5,c210,33,TIGR6.1_LOC_Os04g38650.1,,,
5,f5,c196,17,TIGR6.1_LOC_Os04g39770.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os04g44880.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os04g56370.1,,,
5,f5,c196,17,TIGR6.1_LOC_Os05g02630.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os05g07840.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os05g43030.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os05g43660.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os05g43895.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os05g48730.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os05g48740.1,,,
5,f5,c196,17,TIGR6.1_LOC_Os06g34180.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os06g34280.1,,,
5,f5,c49,14,TIGR6.1_LOC_Os06g34330.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os06g48220.1,,,
5,f5,c7,13,TIGR6.1_LOC_Os07g09625.1,,,
5,f5,c210,33,TIGR6.1_LOC_Os08g34030.1,,,
5,f5,c7,13,vitis_VV01G02850,,,
6,f6,c377,38,maize_AC209257.4_FGP004,,,
6,f6,c377,38,maize_GRMZM2G004354_P01,,,
6,f6,c256,21,maize_GRMZM2G006601_P01,,,
6,f6,c292,30,maize_GRMZM2G007784_P01,,,
6,f6,c292,30,maize_GRMZM2G007784_P02,,,
6,f6,c377,38,maize_GRMZM2G047699_P01,,,
6,f6,c377,38,maize_GRMZM2G047842_P01,,,
6,f6,c337,25,maize_GRMZM2G066546_P01,,,
6,f6,c377,38,maize_GRMZM2G070399_P01,,,
6,f6,c337,25,maize_GRMZM2G082785_P01,,,
6,f6,c337,25,maize_GRMZM2G082799_P01,,,
6,f6,c292,30,maize_GRMZM2G107922_P01,,,
6,f6,c337,25,maize_GRMZM2G107931_P01,,,
6,f6,c337,25,maize_GRMZM2G115601_P01,,,
6,f6,c292,30,maize_GRMZM2G125386_P01,,,
6,f6,c377,38,maize_GRMZM2G125520_P01,,,
6,f6,c292,30,maize_GRMZM2G141574_P01,,,
6,f6,c292,30,maize_GRMZM2G158400_P01,,,
6,f6,c377,38,maize_GRMZM2G163211_P01,,,
6,f6,c292,30,maize_GRMZM2G175976_P01,,,
6,f6,c292,30,maize_GRMZM5G803611_P01,,,
6,f6,c292,30,maize_GRMZM5G812796_P01,,,
6,f6,c337,25,maize_GRMZM5G843972_P01,,,
6,f6,c377,38,maize_GRMZM5G870955_P01,,,
6,f6,c377,38,RAP2_Os01t0829500-00,,,
6,f6,c292,30,RAP2_Os07t0604100-00,,,
6,f6,c292,30,RAP2_Os11t0452050-00,,,
6,f6,c256,21,RAP2_Os11t0644900-01,,,
6,f6,c256,21,tair10_AT1G56233.1,defensin-like; cysteine-rich,? in both,
6,f6,c256,21,tair10_AT2G25295.1,defensin-like,? in both,
6,f6,c337,25,tair10_AT4G13955.1,defensin-like/beta-gal/LCR,? in both,
6,f6,c337,25,tair10_AT4G13968.1,,,
6,f6,c256,21,tair10_AT4G39917.1,LCR,? in both,
6,f6,c256,21,tair10_AT5G32619.1,defensin-like,? in both,
6,f6,c256,21,tair10_AT5G48945.1,LCR,? in both,
6,f6,c337,25,tair10_AT5G48953.1,LCR,? in both,
6,f6,c256,21,tair10_AT5G55131.1,defensin-like,? in both,
6,f6,c256,21,tair10_AT5G55132.1,defensin-like,? in both,
6,f6,c377,38,TIGR6.1_LOC_Os01g61360.1,,,
6,f6,c256,21,TIGR6.1_LOC_Os06g45320.1,,,
6,f6,c292,30,TIGR6.1_LOC_Os07g41290.1,,,
6,f6,c256,21,TIGR6.1_LOC_Os11g42520.1,,,
6,f6,c256,21,TIGR6.1_LOC_Os11g42525.1,,,
6,f6,c256,21,TIGR6.1_LOC_Os11g42530.1,,,
6,f6,c337,25,TIGR6.1_LOC_Os11g47019.1,,,
6,f6,c337,25,TIGR6.1_LOC_Os11g47229.1,,,
7,f7,c112,27,maize_GRMZM2G031733_P01,,,
7,f7,c1027,39,maize_GRMZM2G074211_P01,,,
7,f7,c112,27,maize_GRMZM2G382035_P01,,,
7,f7,c112,27,maize_GRMZM2G461465_P01,,,
7,f7,c112,27,maize_GRMZM5G830457_P01,,,
7,f7,c112,27,POPTR_0002s07120.1,,,
7,f7,c1027,39,POPTR_0004s13930.1,,,
7,f7,c112,27,POPTR_0005s05870.1,,,
7,f7,c112,27,POPTR_0005s21220.1,,,
7,f7,c112,27,POPTR_0007s03720.1,,,
7,f7,c112,27,POPTR_0008s11365.1,,,
7,f7,c112,27,POPTR_0010s14140.1,,,
7,f7,c3212,50,POPTR_0012s13590.1,,,
7,f7,c3212,50,POPTR_0012s13600.1,,,
7,f7,c112,27,POPTR_0013s07170.1,,,
7,f7,c112,27,POPTR_0013s08120.1,,,
7,f7,c112,27,POPTR_0016s14160.1,,,
7,f7,c112,27,RAP2_Os04t0418100-00,,,
7,f7,c112,27,RAP2_Os04t0686100-00,,,
7,f7,c112,27,RAP2_Os05t0324700-01,,,
7,f7,c1027,39,RAP2_Os06t0539700-01,,,
7,f7,c112,27,tair10_AT1G68765.1,IDA,Y,IDA/IDL
7,f7,c112,27,tair10_AT1G76952.1,IDL5,Y,IDA/IDL
7,f7,c112,27,tair10_AT3G18715.1,IDL4,Y,IDA/IDL
7,f7,c112,27,tair10_AT3G25655.1,IDL1,Y,IDA/IDL
7,f7,c1027,39,tair10_AT4G18335.1,IDA tribe,Y,IDA/IDL
7,f7,c112,27,tair10_AT5G09805.1,IDL3,Y,IDA/IDL
7,f7,c112,27,tair10_AT5G64667.1,IDL2,Y,IDA/IDL
7,f7,c112,27,TIGR6.1_LOC_Os04g58940.1,,,
7,f7,c112,27,TIGR6.1_LOC_Os05g25920.1,,,
7,f7,c1027,39,TIGR6.1_LOC_Os06g34850.1,,,
8,f8,c788,38,maize_AC194425.3_FGP005,,,
8,f8,c134,25,maize_AC195957.3_FGP003,,,
8,f8,c134,25,maize_AC213050.3_FGP002,,,
8,f8,c134,25,maize_GRMZM2G039477_P01,,,
8,f8,c788,38,maize_GRMZM2G042612_P01,,,
8,f8,c1111,42,maize_GRMZM2G047422_P01,,,
8,f8,c788,38,maize_GRMZM2G078595_P02,,,
8,f8,c134,25,maize_GRMZM2G102802_P01,,,
8,f8,c134,25,maize_GRMZM2G102802_P02,,,
8,f8,c134,25,maize_GRMZM2G102802_P04,,,
8,f8,c134,25,maize_GRMZM2G120940_P01,,,
8,f8,c134,25,maize_GRMZM2G162535_P01,,,
8,f8,c134,25,maize_GRMZM2G431030_P02,,,
8,f8,c134,25,POPTR_0003s18640.1,,,
8,f8,c788,38,POPTR_0006s10470.1,,,
8,f8,c134,25,RAP2_Os03t0206400-02,,,
8,f8,c1111,42,RAP2_Os03t0762500-01,,,
8,f8,c134,25,RAP2_Os04t0603400-01,,,
8,f8,c134,25,RAP2_Os04t0658200-01,,,
8,f8,c1111,42,RAP2_Os07t0115500-01,,,
8,f8,c788,38,RAP2_Os07t0204400-00,,,
8,f8,c788,38,RAP2_Os07t0572400-01,,,
8,f8,c134,25,RAP2_Os08t0241300-01,,,
8,f8,c134,25,tair10_AT5G43150.1,,,
8,f8,c134,25,TIGR6.1_LOC_Os03g10860.1,,,
8,f8,c134,25,TIGR6.1_LOC_Os04g51410.1,,,
8,f8,c134,25,TIGR6.1_LOC_Os04g56309.1,,,
8,f8,c134,25,TIGR6.1_LOC_Os06g44870.1,,,
8,f8,c1111,42,TIGR6.1_LOC_Os07g02460.1,,,
8,f8,c134,25,TIGR6.1_LOC_Os08g14310.1,,,
8,f8,c134,25,vitis_VV09G09230,,,
9,f9,c213,30,maize_GRMZM2G080442_P01,,,
9,f9,c781,27,maize_GRMZM2G116881_P01,,,
9,f9,c213,30,maize_GRMZM2G354253_P01,,,
9,f9,c781,27,maize_GRMZM2G414827_P01,,,
9,f9,c213,30,maize_GRMZM2G466532_P01,,,
9,f9,c213,30,POPTR_0001s14510.1,,,
9,f9,c1238,49,POPTR_0001s24440.1,,,
9,f9,c213,30,POPTR_0002s24250.1,,,
9,f9,c213,30,POPTR_0003s15470.1,,,
9,f9,c213,30,POPTR_0003s17690.1,,,
9,f9,c1238,49,POPTR_0009s03430.1,,,
9,f9,c1238,49,POPTR_0010s21360.1,,,
9,f9,c781,27,POPTR_0011s10380.1,,,
9,f9,c781,27,POPTR_0011s10380.2,,,
9,f9,c213,30,POPTR_0012s02640.1,,,
9,f9,c213,30,RAP2_Os01t0339400-00,,,
9,f9,c213,30,RAP2_Os02t0809300-01,,,
9,f9,c781,27,RAP2_Os10t0508900-01,,,
9,f9,c213,30,tair10_AT2G34925.1,CLE42,Y,CLE
9,f9,c213,30,tair10_AT3G24770.1,CLE41,Y,CLE
9,f9,c213,30,tair10_AT4G13195.1,CLE44,Y,CLE
9,f9,c1238,49,tair10_AT5G59305.1,CLE46,Y,CLE
9,f9,c213,30,TIGR6.1_LOC_Os01g23705.1,,,
9,f9,c213,30,TIGR6.1_LOC_Os02g56490.1,,,
9,f9,c781,27,TIGR6.1_LOC_Os10g36520.1,,,
10,f10,c365,47,maize_GRMZM2G006047_P02,,,
10,f10,c365,47,maize_GRMZM2G097137_P01,,,
10,f10,c365,47,maize_GRMZM2G130454_P03,,,
10,f10,c269,47,POPTR_0002s05120.1,,,
10,f10,c269,47,POPTR_0002s05130.1,,,
10,f10,c269,47,POPTR_0002s05140.1,,,
10,f10,c269,47,POPTR_0005s23340.1,,,
10,f10,c269,47,POPTR_0005s23350.1,,,
10,f10,c269,47,POPTR_0008s15490.1,,,
10,f10,c269,47,POPTR_0010s09540.1,,,
10,f10,c269,47,POPTR_0010s09550.1,,,
10,f10,c365,47,RAP2_Os03t0793800-01,,,
10,f10,c365,47,RAP2_Os03t0794000-01,,,
10,f10,c1343,45,RAP2_Os07t0174400-00,,,
10,f10,c1343,45,RAP2_Os07t0174900-00,,,
10,f10,c365,47,RAP2_Os07t0175600-01,,,
10,f10,c269,47,tair10_AT2G48130.1,glucanase/LTP/protease inhibitor,N,
10,f10,c269,47,tair10_AT3G22600.1,"protease inhibitor, seed storage, lipid transfer proteins",? in both,
10,f10,c269,47,tair10_AT4G14815.1,"protease inhibitor, seed storage, lipid transfer proteins",? in both,
10,f10,c365,47,TIGR6.1_LOC_Os03g57970.1,,,
10,f10,c365,47,TIGR6.1_LOC_Os03g57970.2,,,
10,f10,c365,47,TIGR6.1_LOC_Os03g57990.1,,,
10,f10,c1343,45,TIGR6.1_LOC_Os07g07790.1,,,
10,f10,c1343,45,TIGR6.1_LOC_Os07g07860.1,,,
10,f10,c365,47,TIGR6.1_LOC_Os07g07930.1,,,
10,f10,c269,47,vitis_VV07G01430,,,
10,f10,c269,47,vitis_VV07G01440,,,
11,f11,c70,38,maize_AC194298.3_FGP005,,,
11,f11,c70,38,maize_AC195331.3_FGP008,,,
11,f11,c70,38,maize_GRMZM2G081536_P01,,,
11,f11,c70,38,maize_GRMZM2G137864_P01,,,
11,f11,c70,38,maize_GRMZM2G305280_P01,,,
11,f11,c70,38,maize_GRMZM2G369839_P01,,,
11,f11,c70,38,maize_GRMZM2G387594_P01,,,
11,f11,c70,38,maize_GRMZM2G389903_P01,,,
11,f11,c70,38,maize_GRMZM2G399921_P01,,,
11,f11,c557,47,maize_GRMZM2G420883_P01,,,
11,f11,c70,38,maize_GRMZM2G434425_P01,,,
11,f11,c70,38,maize_GRMZM2G436856_P01,,,
11,f11,c70,38,maize_GRMZM2G476848_P01,,,
11,f11,c557,47,maize_GRMZM2G542272_P01,,,
11,f11,c557,47,maize_GRMZM2G552956_P01,,,
11,f11,c557,47,maize_GRMZM2G552956_P02,,,
11,f11,c70,38,POPTR_0001s04130.1,,,
11,f11,c156,46,POPTR_0001s27530.1,,,
11,f11,c156,46,POPTR_0001s27540.1,,,
11,f11,c156,46,POPTR_0001s27570.1,,,
11,f11,c156,46,POPTR_0006s05440.1,,,
11,f11,c156,46,POPTR_0006s05460.1,,,
11,f11,c156,46,POPTR_0006s05470.1,,,
11,f11,c156,46,POPTR_0006s05480.1,,,
11,f11,c156,46,POPTR_0006s05490.1,,,
11,f11,c156,46,POPTR_0009s06760.1,,,
11,f11,c156,46,POPTR_0009s06810.1,,,
11,f11,c70,38,POPTR_0013s05400.1,,,
11,f11,c156,46,POPTR_0016s05250.1,,,
11,f11,c156,46,POPTR_0016s05260.1,,,
11,f11,c156,46,POPTR_0016s05270.1,,,
11,f11,c156,46,POPTR_0016s05280.1,,,
11,f11,c70,38,POPTR_0019s05110.1,,,
11,f11,c156,46,POPTR_0831s00200.1,,,
11,f11,c70,38,RAP2_Os01t0559750-01,,,
11,f11,c70,38,RAP2_Os01t0559900-01,,,
11,f11,c70,38,RAP2_Os01t0778300-00,,,
11,f11,c70,38,RAP2_Os01t0778400-00,,,
11,f11,c70,38,RAP2_Os02t0718100-01,,,
11,f11,c70,38,RAP2_Os05t0541750-01,,,
11,f11,c557,47,RAP2_Os06t0318800-01,,,
11,f11,c70,38,RAP2_Os06t0319133-00,,,
11,f11,c70,38,RAP2_Os07t0573900-00,,,
11,f11,c70,38,tair10_AT1G55330.1,arabinogalactan,?,
11,f11,c156,46,tair10_AT2G41905.1,arabinogalactan/plastocyanin/LTPâ€¦,?,
11,f11,c70,38,tair10_AT3G13520.1,arabinogalactan,?,
11,f11,c156,46,tair10_AT3G20865.1,arabinogalactan/plastocyanin/LTPâ€¦,?,
11,f11,c156,46,tair10_AT3G57690.1,arabinogalactan/plastocyanin/LTPâ€¦,?,
11,f11,c70,38,tair10_AT4G26320.1,arabinogalactan,?,
11,f11,c70,38,tair10_AT5G11740.1,arabinogalactan,?,
11,f11,c70,38,tair10_AT5G56540.1,arabinogalactan,?,
11,f11,c70,38,TIGR6.1_LOC_Os01g37950.1,,,
11,f11,c70,38,TIGR6.1_LOC_Os01g57030.1,,,
11,f11,c70,38,TIGR6.1_LOC_Os01g57040.1,,,
11,f11,c557,47,TIGR6.1_LOC_Os02g48710.1,,,
11,f11,c557,47,TIGR6.1_LOC_Os06g21400.1,,,
11,f11,c156,46,TIGR6.1_LOC_Os06g21410.1,,,
11,f11,c70,38,TIGR6.1_LOC_Os06g30920.1,,,
11,f11,c70,38,TIGR6.1_LOC_Os07g38630.1,,,
12,f12,c329,25,maize_AC210607.3_FGP010,,,
12,f12,c71,26,POPTR_0001s14150.1,,,
12,f12,c71,26,POPTR_0001s14160.1,,,
12,f12,c71,26,POPTR_0001s14170.1,,,
12,f12,c329,25,POPTR_0002s25380.1,,,
12,f12,c71,26,POPTR_0002s26650.1,,,
12,f12,c71,26,POPTR_0003s17360.1,,,
12,f12,c71,26,POPTR_0003s17370.1,,,
12,f12,c71,26,POPTR_0003s17380.1,,,
12,f12,c71,26,POPTR_0003s20030.1,,,
12,f12,c329,25,POPTR_0004s20990.1,,,
12,f12,c329,25,POPTR_0009s16270.1,,,
12,f12,c329,25,POPTR_0009s16280.1,,,
12,f12,c71,26,POPTR_0015s14460.1,,,
12,f12,c329,25,POPTR_0016s06720.1,,,
12,f12,c71,26,tair10_AT1G09245.1,SI S1,? in both,
12,f12,c71,26,tair10_AT1G11765.1,SI S1,? in both,
12,f12,c71,26,tair10_AT1G28305.1,SI S1,? in both,
12,f12,c71,26,tair10_AT1G28306.1,SI S1,? in both,
12,f12,c71,26,tair10_AT1G51250.1,SI S1,? in both,
12,f12,c71,26,tair10_AT2G04115.1,,,
12,f12,c71,26,tair10_AT2G06090.1,SI S1,? in both,
12,f12,c71,26,tair10_AT2G23142.1,SI S1,? in both,
12,f12,c71,26,tair10_AT2G23148.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G10460.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G24060.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G26860.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G26860.2,,,
12,f12,c71,26,tair10_AT3G26870.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G26880.1,SI S1,? in both,
12,f12,c71,26,tair10_AT3G27680.1,SI S1,? in both,
12,f12,c4025,32,tair10_AT3G44170.1,SI S1,? in both,
12,f12,c71,26,tair10_AT4G10895.1,SI S1,? in both,
12,f12,c329,25,tair10_AT4G16295.1,SI S1,? in both,
12,f12,c329,25,tair10_AT4G29035.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G04047.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G04347.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G04350.1,SI S1,? in both,
12,f12,c329,25,tair10_AT5G11820.1,SI S1,? in both,
12,f12,c329,25,tair10_AT5G26050.1,SI S1,? in both,
12,f12,c329,25,tair10_AT5G26060.1,SI S1,? in both,
12,f12,c4025,32,tair10_AT5G26100.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G27238.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G38435.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G38440.1,SI S1,? in both,
12,f12,c71,26,tair10_AT5G39493.1,,,
13,f13,c663,48,maize_GRMZM2G083091_P01,,,
13,f13,c663,48,maize_GRMZM2G090669_P02,,,
13,f13,c1037,44,maize_GRMZM2G164413_P01,,,
13,f13,c663,48,maize_GRMZM5G895534_P01,,,
13,f13,c663,48,POPTR_0001s44940.1,,,
13,f13,c663,48,RAP2_Os03t0568500-01,,,
13,f13,c1037,44,RAP2_Os04t0577800-01,,,
13,f13,c1037,44,tair10_AT1G33265.1,,?,
13,f13,c663,48,tair10_AT1G50740.1,,,
13,f13,c1037,44,TIGR6.1_LOC_Os04g48840.1,,,
13,f13,c1037,44,vitis_VV02G03340,,,
13,f13,c663,48,vitis_VV19G06090,,,
14,f14,c105,36,maize_GRMZM2G095337_P01,,,
14,f14,c105,36,POPTR_0013s11790.1,,,
14,f14,c105,36,POPTR_0016s13800.1,,,
14,f14,c105,36,POPTR_0778s00200.1,,,
14,f14,c105,36,POPTR_0778s00210.1,,,
14,f14,c105,36,RAP2_Os01t0584500-00,,,
14,f14,c105,36,RAP2_Os06t0335600-00,,,
14,f14,c105,36,RAP2_Os06t0337500-00,,,
14,f14,c105,36,tair10_AT1G33607.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT1G64195.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT1G69818.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT1G69825.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT4G08485.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT4G08869.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT4G08875.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT4G14272.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT4G14276.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT4G18823.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G08055.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G08315.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G16453.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G18403.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G18407.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G19315.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G39645.1,,,
14,f14,c223,44,tair10_AT5G43285.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G43510.2,,,
14,f14,c223,44,tair10_AT5G43513.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G43518.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G43525.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G48515.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G48595.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G48605.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G50423.1,defensin-like,? in both,
14,f14,c105,36,tair10_AT5G52605.1,defensin-like,? in both,
14,f14,c223,44,tair10_AT5G60805.1,,,
14,f14,c105,36,TIGR6.1_LOC_Os01g40220.1,,,
14,f14,c105,36,TIGR6.1_LOC_Os06g22880.1,,,
14,f14,c105,36,TIGR6.1_LOC_Os06g22925.1,,,
14,f14,c105,36,TIGR6.1_LOC_Os06g23060.1,,,
15,f15,c1171,42,maize_GRMZM2G115988_P01,,,
15,f15,c1171,42,maize_GRMZM2G135513_P01,,,
15,f15,c2839,50,RAP2_Os01t0212700-01,,,
15,f15,c1171,42,RAP2_Os10t0438800-01,,,
15,f15,c2839,50,TIGR6.1_LOC_Os01g11460.1,,,
15,f15,c1171,42,TIGR6.1_LOC_Os10g30310.1,,,
16,f16,c707,30,maize_GRMZM2G036996_P01,,,
16,f16,c1185,44,maize_GRMZM2G178497_P01,,,
16,f16,c1185,44,maize_GRMZM2G413482_P01,,,
16,f16,c707,30,maize_GRMZM2G451746_P01,,,
16,f16,c707,30,maize_GRMZM2G467263_P01,,,
16,f16,c1185,44,RAP2_Os02t0637200-01,,,
16,f16,c707,30,RAP2_Os09t0491884-00,,,
16,f16,c1185,44,TIGR6.1_LOC_Os02g42470.1,,,
16,f16,c707,30,TIGR6.1_LOC_Os08g40080.1,,,
16,f16,c707,30,TIGR6.1_LOC_Os09g31462.1,,,
17,f17,c310,37,maize_GRMZM2G007928_P01,,,
17,f17,c120,42,maize_GRMZM2G011523_P01,,,
17,f17,c120,42,maize_GRMZM2G011523_P02,,,
17,f17,c120,42,maize_GRMZM2G011523_P04,,,
17,f17,c120,42,maize_GRMZM2G011523_P06,,,
17,f17,c120,42,maize_GRMZM2G011523_P07,,,
17,f17,c310,37,maize_GRMZM2G050768_P01,,,
17,f17,c310,37,maize_GRMZM2G055802_P01,,,
17,f17,c310,37,maize_GRMZM2G067485_P01,,,
17,f17,c310,37,maize_GRMZM2G075315_P01,,,
17,f17,c310,37,maize_GRMZM2G116520_P01,,,
17,f17,c120,42,maize_GRMZM2G156632_P01,,,
17,f17,c310,37,maize_GRMZM2G174562_P01,,,
17,f17,c120,42,maize_GRMZM2G447785_P01,,,
17,f17,c310,37,maize_GRMZM5G815098_P01,,,
17,f17,c310,37,maize_GRMZM5G815098_P02,,,
17,f17,c310,37,maize_GRMZM5G815098_P03,,,
17,f17,c120,42,RAP2_Os01t0123900-01,,,
17,f17,c120,42,RAP2_Os01t0123900-02,,,
17,f17,c120,42,RAP2_Os01t0124000-01,,,
17,f17,c120,42,RAP2_Os01t0124600-00,,,
17,f17,c120,42,RAP2_Os01t0124650-01,,,
17,f17,c120,42,RAP2_Os01t0124650-02,,,
17,f17,c120,42,RAP2_Os01t0127600-01,,,
17,f17,c120,42,RAP2_Os01t0131900-00,,,
17,f17,c120,42,RAP2_Os01t0132000-01,,,
17,f17,c310,37,RAP2_Os03t0823400-01,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g03310.1,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g03320.1,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g03380.1,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g03390.1,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g03680.1,,,
17,f17,c120,42,TIGR6.1_LOC_Os01g04040.1,,,
